Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
Montana,US,48.56084317,-111.024307,82,1,0,81,"Liberty, Montana, US"
Montana,US,48.54265777,-115.4046155,711,10,0,701,"Lincoln, Montana, US"
Montana,US,45.30080065,-111.9173017,401,2,0,399,"Madison, Montana, US"
Montana,US,47.64469406,-105.7944994,98,0,0,98,"McCone, Montana, US"
Montana,US,46.59907074,-110.8898557,108,7,0,101,"Meagher, Montana, US"
Montana,US,47.15283992,-115.0015239,60,0,0,60,"Mineral, Montana, US"
Montana,US,47.03728583,-113.9213508,4482,42,0,4440,"Missoula, Montana, US"
Montana,US,46.49684637,-108.39498,207,2,0,205,"Musselshell, Montana, US"
Montana,US,45.48965095,-110.5264394,603,3,0,600,"Park, Montana, US"
Montana,US,47.1182463,-108.2508876,7,0,0,7,"Petroleum, Montana, US"
Montana,US,48.25936577,-107.9128511,271,6,0,265,"Phillips, Montana, US"
Montana,US,48.22773388,-112.2252703,301,3,0,298,"Pondera, Montana, US"
Montana,US,45.39617714,-105.636738,88,5,0,83,"Powder River, Montana, US"
Montana,US,46.85538891,-112.9359164,652,3,0,649,"Powell, Montana, US"
Montana,US,46.86048047,-105.379384,75,0,0,75,"Prairie, Montana, US"
Montana,US,46.08520862,-114.1189164,1453,13,0,1440,"Ravalli, Montana, US"
Montana,US,47.78668011,-104.5610786,501,7,0,494,"Richland, Montana, US"
Montana,US,48.29607488,-105.0079268,1219,39,0,1180,"Roosevelt, Montana, US"
Montana,US,46.23397237,-106.729288,856,23,0,833,"Rosebud, Montana, US"
Montana,US,47.67657534,-115.1329916,224,2,0,222,"Sanders, Montana, US"
Montana,US,48.72085833,-104.503829,267,2,0,265,"Sheridan, Montana, US"
Montana,US,45.90018933,-112.6620092,2060,21,0,2039,"Silver Bow, Montana, US"
Montana,US,45.67071407,-109.3950061,416,4,0,412,"Stillwater, Montana, US"
Montana,US,45.81367654,-109.9425686,249,3,0,246,"Sweet Grass, Montana, US"
Montana,US,47.83741052,-112.2410688,183,3,0,180,"Teton, Montana, US"
Montana,US,48.65577551,-111.6942414,596,8,0,588,"Toole, Montana, US"
Montana,US,46.2097322,-107.2666516,28,1,0,27,"Treasure, Montana, US"
Montana,US,,,0,0,0,0,"Unassigned, Montana, US"
Montana,US,48.36435097,-106.6669635,540,5,0,535,"Valley, Montana, US"
Montana,US,46.46652491,-109.8464636,99,3,0,96,"Wheatland, Montana, US"
Montana,US,46.95925154,-104.2510927,87,2,0,85,"Wibaux, Montana, US"
Montana,US,45.93955949,-108.2691486,10566,120,0,10446,"Yellowstone, Montana, US"
Nebraska,US,40.5244942,-98.50117804,1586,23,0,1563,"Adams, Nebraska, US"
Nebraska,US,42.17695516,-98.0666283,324,1,0,323,"Antelope, Nebraska, US"
Nebraska,US,41.56896142,-101.6959559,16,0,0,16,"Arthur, Nebraska, US"
Nebraska,US,41.54634427,-103.7114332,16,0,0,16,"Banner, Nebraska, US"
Nebraska,US,41.91311716,-99.97677845,15,0,0,15,"Blaine, Nebraska, US"
Nebraska,US,41.70759415,-98.06737183,311,1,0,310,"Boone, Nebraska, US"
Nebraska,US,42.22079243,-103.0878834,618,3,0,615,"Box Butte, Nebraska, US"
Nebraska,US,42.8997274,-98.76486568,135,2,0,133,"Boyd, Nebraska, US"
Nebraska,US,42.43018907,-99.92904055,162,1,0,161,"Brown, Nebraska, US"
Nebraska,US,40.85486962,-99.07500296,3493,38,0,3455,"Buffalo, Nebraska, US"
Nebraska,US,41.85056773,-96.32605633,409,1,0,408,"Burt, Nebraska, US"
Nebraska,US,41.22703692,-97.13106306,552,5,0,547,"Butler, Nebraska, US"
Nebraska,US,40.90899107,-96.13971217,1112,5,0,1107,"Cass, Nebraska, US"
Nebraska,US,42.5988851,-97.25311951,374,2,0,372,"Cedar, Nebraska, US"
Nebraska,US,40.5237198,-101.6978026,263,3,0,260,"Chase, Nebraska, US"
Nebraska,US,42.54502621,-101.1244332,176,4,0,172,"Cherry, Nebraska, US"
Nebraska,US,41.21999357,-102.9941693,481,3,0,478,"Cheyenne, Nebraska, US"
Nebraska,US,40.52439441,-98.05126296,377,4,0,373,"Clay, Nebraska, US"
Nebraska,US,41.57486951,-97.0868542,1287,12,0,1275,"Colfax, Nebraska, US"
Nebraska,US,41.91637624,-96.78730772,585,4,0,581,"Cuming, Nebraska, US"
Nebraska,US,41.39374521,-99.72805369,460,11,0,449,"Custer, Nebraska, US"
Nebraska,US,42.39040144,-96.56656425,3104,50,0,3054,"Dakota, Nebraska, US"
Nebraska,US,42.71985036,-103.1313774,456,11,0,445,"Dawes, Nebraska, US"
Nebraska,US,40.87028216,-99.8201461,1958,18,0,1940,"Dawson, Nebraska, US"
Nebraska,US,41.11168186,-102.3333331,37,0,0,37,"Deuel, Nebraska, US"
Nebraska,US,42.49188363,-96.86782408,383,4,0,379,"Dixon, Nebraska, US"
Nebraska,US,41.58071748,-96.65598179,2805,34,0,2771,"Dodge, Nebraska, US"
Nebraska,US,41.29518299,-96.15085305,38831,296,0,38535,"Douglas, Nebraska, US"
Nebraska,US,40.17638677,-101.6876522,62,2,0,60,"Dundy, Nebraska, US"
Nebraska,US,40.52458567,-97.59646937,326,4,0,322,"Fillmore, Nebraska, US"
Nebraska,US,40.17636348,-98.95299073,171,2,0,169,"Franklin, Nebraska, US"
Nebraska,US,40.52993007,-100.3924658,107,1,0,106,"Frontier, Nebraska, US"
Nebraska,US,40.17642064,-99.91247454,245,3,0,242,"Furnas, Nebraska, US"
Nebraska,US,40.26186809,-96.68946704,1258,9,0,1249,"Gage, Nebraska, US"
Nebraska,US,41.61703149,-102.3313973,76,0,0,76,"Garden, Nebraska, US"
Nebraska,US,41.91428955,-98.99111827,102,3,0,99,"Garfield, Nebraska, US"
Nebraska,US,40.51481965,-99.83020279,106,1,0,105,"Gosper, Nebraska, US"
Nebraska,US,41.91528587,-101.740701,19,1,0,18,"Grant, Nebraska, US"
Nebraska,US,41.56742671,-98.52150266,122,0,0,122,"Greeley, Nebraska, US"
Nebraska,US,40.87257079,-98.50218293,4481,70,0,4411,"Hall, Nebraska, US"
Nebraska,US,40.87349452,-98.02099117,523,13,0,510,"Hamilton, Nebraska, US"
Nebraska,US,40.17658508,-99.40438879,136,0,0,136,"Harlan, Nebraska, US"
Nebraska,US,40.52451972,-101.0603568,43,0,0,43,"Hayes, Nebraska, US"
Nebraska,US,40.17609175,-101.0416477,95,1,0,94,"Hitchcock, Nebraska, US"
Nebraska,US,42.45522056,-98.78402558,515,10,0,505,"Holt, Nebraska, US"
Nebraska,US,41.91586243,-101.1354293,44,1,0,43,"Hooker, Nebraska, US"
Nebraska,US,41.2200529,-98.5166499,347,6,0,341,"Howard, Nebraska, US"
Nebraska,US,40.17584531,-97.142601,357,0,0,357,"Jefferson, Nebraska, US"
Nebraska,US,40.39257596,-96.26522753,304,2,0,302,"Johnson, Nebraska, US"
Nebraska,US,40.50663314,-98.94877182,479,1,0,478,"Kearney, Nebraska, US"
Nebraska,US,41.19930341,-101.6620164,371,0,0,371,"Keith, Nebraska, US"
Nebraska,US,42.87990694,-99.71343729,20,0,0,20,"Keya Paha, Nebraska, US"
Nebraska,US,41.19774275,-103.7148131,160,1,0,159,"Kimball, Nebraska, US"
Nebraska,US,42.63758421,-97.89178836,423,2,0,421,"Knox, Nebraska, US"
Nebraska,US,40.78416049,-96.68777155,15710,64,0,15646,"Lancaster, Nebraska, US"
Nebraska,US,41.04658298,-100.7475374,2213,18,0,2195,"Lincoln, Nebraska, US"
Nebraska,US,41.56650314,-100.4817851,45,0,0,45,"Logan, Nebraska, US"
Nebraska,US,41.91371961,-99.45440415,30,0,0,30,"Loup, Nebraska, US"
Nebraska,US,41.91676024,-97.6005481,3023,19,0,3004,"Madison, Nebraska, US"
Nebraska,US,41.56797682,-101.0599362,15,0,0,15,"McPherson, Nebraska, US"
Nebraska,US,41.16624273,-98.0374887,445,4,0,441,"Merrick, Nebraska, US"
Nebraska,US,41.71711774,-103.0061405,343,4,0,339,"Morrill, Nebraska, US"
Nebraska,US,41.39750195,-97.99327291,273,2,0,271,"Nance, Nebraska, US"
Nebraska,US,40.38514847,-95.85433992,294,0,0,294,"Nemaha, Nebraska, US"
Nebraska,US,40.17637905,-98.04743961,204,1,0,203,"Nuckolls, Nebraska, US"
Nebraska,US,40.64843556,-96.13374142,720,1,0,719,"Otoe, Nebraska, US"
Nebraska,US,40.13141096,-96.23705437,84,0,0,84,"Pawnee, Nebraska, US"
Nebraska,US,40.85082525,-101.6502942,134,10,0,124,"Perkins, Nebraska, US"
Nebraska,US,40.51156033,-99.41461667,537,4,0,533,"Phelps, Nebraska, US"
Nebraska,US,42.26434853,-97.60122773,419,14,0,405,"Pierce, Nebraska, US"
Nebraska,US,41.57246836,-97.52144359,3045,25,0,3020,"Platte, Nebraska, US"
Nebraska,US,41.18813488,-97.56630712,311,8,0,303,"Polk, Nebraska, US"
Nebraska,US,40.1755688,-100.476998,564,3,0,561,"Red Willow, Nebraska, US"
Nebraska,US,40.1247415,-95.71755036,343,4,0,339,"Richardson, Nebraska, US"
Nebraska,US,42.42252217,-99.44832069,81,2,0,79,"Rock, Nebraska, US"
Nebraska,US,40.52418865,-97.14085859,1451,3,0,1448,"Saline, Nebraska, US"
Nebraska,US,41.11314181,-96.11156432,11097,56,0,11041,"Sarpy, Nebraska, US"
Nebraska,US,41.2278103,-96.63773905,1236,7,0,1229,"Saunders, Nebraska, US"
Nebraska,US,41.85070896,-103.7080986,2596,17,0,2579,"Scotts Bluff, Nebraska, US"
Nebraska,US,40.87241834,-97.139673,827,8,0,819,"Seward, Nebraska, US"
Nebraska,US,42.50284406,-102.4126613,276,5,0,271,"Sheridan, Nebraska, US"
Nebraska,US,41.22045983,-98.97588642,125,4,0,121,"Sherman, Nebraska, US"
Nebraska,US,42.48932059,-103.7576544,21,0,0,21,"Sioux, Nebraska, US"
Nebraska,US,41.9169835,-97.19394708,201,0,0,201,"Stanton, Nebraska, US"
Nebraska,US,40.17626377,-97.59504381,253,2,0,251,"Thayer, Nebraska, US"
Nebraska,US,41.91358968,-100.5556632,30,0,0,30,"Thomas, Nebraska, US"
Nebraska,US,42.15725356,-96.54157099,540,5,0,535,"Thurston, Nebraska, US"
Nebraska,US,,,1003,1,0,1002,"Unassigned, Nebraska, US"
Nebraska,US,41.56730777,-98.98197724,186,1,0,185,"Valley, Nebraska, US"
Nebraska,US,41.52815707,-96.22019892,1163,10,0,1153,"Washington, Nebraska, US"
Nebraska,US,42.20934475,-97.11926964,718,5,0,713,"Wayne, Nebraska, US"
Nebraska,US,40.17642643,-98.50019851,218,3,0,215,"Webster, Nebraska, US"
Nebraska,US,41.91482725,-98.52798941,13,0,0,13,"Wheeler, Nebraska, US"
Nebraska,US,40.87272618,-97.59710186,947,3,0,944,"York, Nebraska, US"
Nevada,US,39.15509045,-119.7480219,2241,14,0,2227,"Carson City, Nevada, US"
Nevada,US,39.58105744,-118.3394607,792,12,0,780,"Churchill, Nevada, US"
Nevada,US,36.21458855,-115.0130241,111485,1735,0,109750,"Clark, Nevada, US"
Nevada,US,38.912862,-119.6171333,856,3,0,853,"Douglas, Nevada, US"
Nevada,US,41.14531606,-115.3577619,2575,17,0,2558,"Elko, Nevada, US"
Nevada,US,37.78436681,-117.6319999,9,0,0,9,"Esmeralda, Nevada, US"
Nevada,US,39.98100864,-116.2683204,22,0,0,22,"Eureka, Nevada, US"
Nevada,US,41.40692186,-118.1109427,311,4,0,307,"Humboldt, Nevada, US"
Nevada,US,39.9332233,-117.0397075,184,4,0,180,"Lander, Nevada, US"
Nevada,US,37.64268459,-114.8790388,188,1,0,187,"Lincoln, Nevada, US"
Nevada,US,39.01777974,-119.1870479,1165,16,0,1149,"Lyon, Nevada, US"
Nevada,US,38.53841696,-118.4344506,91,1,0,90,"Mineral, Nevada, US"
Nevada,US,38.04264256,-116.4722702,1216,27,0,1189,"Nye, Nevada, US"
Nevada,US,40.44003782,-118.4005641,88,0,0,88,"Pershing, Nevada, US"
Nevada,US,39.44875482,-119.5250207,52,0,0,52,"Storey, Nevada, US"
Nevada,US,,,0,0,0,0,"Unassigned, Nevada, US"
Nevada,US,40.66562265,-119.6631594,23264,258,0,23006,"Washoe, Nevada, US"
Nevada,US,39.44157041,-114.899966,242,1,0,241,"White Pine, Nevada, US"
New Hampshire,US,43.51637314,-71.41684235,640,10,0,630,"Belknap, New Hampshire, US"
New Hampshire,US,43.87498583,-71.20430216,323,2,0,321,"Carroll, New Hampshire, US"
New Hampshire,US,42.92015988,-72.25311043,471,3,0,468,"Cheshire, New Hampshire, US"
New Hampshire,US,44.69063265,-71.30633239,281,6,0,275,"Coos, New Hampshire, US"
New Hampshire,US,43.93779815,-71.82057197,496,2,0,494,"Grafton, New Hampshire, US"
New Hampshire,US,42.91537785,-71.7200253,8213,332,0,7881,"Hillsborough, New Hampshire, US"
New Hampshire,US,43.29662971,-71.6811573,1645,34,0,1611,"Merrimack, New Hampshire, US"
New Hampshire,US,42.98499744,-71.12883377,4470,105,0,4365,"Rockingham, New Hampshire, US"
New Hampshire,US,43.291833,-71.02336013,1483,15,0,1468,"Strafford, New Hampshire, US"
New Hampshire,US,43.36094111,-72.22203125,203,5,0,198,"Sullivan, New Hampshire, US"
New Hampshire,US,,,621,0,0,621,"Unassigned, New Hampshire, US"
New Jersey,US,39.47538693,-74.65848483,7644,282,0,7362,"Atlantic, New Jersey, US"
New Jersey,US,40.96010917,-74.07164325,33328,2119,0,31209,"Bergen, New Jersey, US"
New Jersey,US,39.87681124,-74.66927768,13020,542,0,12478,"Burlington, New Jersey, US"
New Jersey,US,39.80343818,-74.96388753,18007,673,0,17334,"Camden, New Jersey, US"
New Jersey,US,39.15008829,-74.80170244,1604,109,0,1495,"Cape May, New Jersey, US"
New Jersey,US,39.37199394,-75.10712559,4942,173,0,4769,"Cumberland, New Jersey, US"
New Jersey,US,40.78681335,-74.24657979,34155,2224,0,31931,"Essex, New Jersey, US"
New Jersey,US,39.71581067,-75.13995546,8573,276,0,8297,"Gloucester, New Jersey, US"
New Jersey,US,40.73766234,-74.07515667,30410,1572,0,28838,"Hudson, New Jersey, US"
New Jersey,US,40.56335249,-74.91284156,2347,131,0,2216,"Hunterdon, New Jersey, US"
New Jersey,US,40.28047017,-74.70479631,13256,658,0,12598,"Mercer, New Jersey, US"
New Jersey,US,40.43629879,-74.41426991,29267,1485,0,27782,"Middlesex, New Jersey, US"
New Jersey,US,40.26549699,-74.22240686,19692,896,0,18796,"Monmouth, New Jersey, US"
New Jersey,US,40.86095313,-74.5455371,12980,860,0,12120,"Morris, New Jersey, US"
New Jersey,US,39.8895449,-74.28089251,21006,1113,0,19893,"Ocean, New Jersey, US"
New Jersey,US,41.03238628,-74.29954144,28894,1308,0,27586,"Passaic, New Jersey, US"
New Jersey,US,39.58719656,-75.3469663,1551,92,0,1459,"Salem, New Jersey, US"
New Jersey,US,40.56465737,-74.61683016,8726,609,0,8117,"Somerset, New Jersey, US"
New Jersey,US,41.13891592,-74.69118243,2435,199,0,2236,"Sussex, New Jersey, US"
New Jersey,US,,,711,0,0,711,"Unassigned, New Jersey, US"
New Jersey,US,40.65835409,-74.30680092,27457,1431,0,26026,"Union, New Jersey, US"
New Jersey,US,40.85951833,-74.99556527,2373,173,0,2200,"Warren, New Jersey, US"
New Mexico,US,35.05163625,-106.6703554,24393,320,0,24073,"Bernalillo, New Mexico, US"
New Mexico,US,33.91514144,-108.4046587,34,1,0,33,"Catron, New Mexico, US"
New Mexico,US,33.36406072,-104.4665365,4282,35,0,4247,"Chaves, New Mexico, US"
New Mexico,US,34.91131525,-107.998876,1542,40,0,1502,"Cibola, New Mexico, US"
New Mexico,US,36.60569702,-104.6472674,173,3,0,170,"Colfax, New Mexico, US"
New Mexico,US,34.57421077,-103.3468876,3038,17,0,3021,"Curry, New Mexico, US"
New Mexico,US,34.34274529,-104.4117842,41,0,0,41,"De Baca, New Mexico, US"
New Mexico,US,32.35275771,-106.8329387,12877,178,0,12699,"Dona Ana, New Mexico, US"
New Mexico,US,32.47167456,-104.3053527,2784,42,0,2742,"Eddy, New Mexico, US"
New Mexico,US,32.73911281,-108.3827845,460,6,0,454,"Grant, New Mexico, US"
New Mexico,US,34.86319296,-104.790669,119,2,0,117,"Guadalupe, New Mexico, US"
New Mexico,US,35.85751555,-103.8220938,6,0,0,6,"Harding, New Mexico, US"
New Mexico,US,31.91383467,-108.7151824,179,3,0,176,"Hidalgo, New Mexico, US"
New Mexico,US,32.79215361,-103.4123733,3981,40,0,3941,"Lea, New Mexico, US"
New Mexico,US,33.74526079,-105.4586166,744,7,0,737,"Lincoln, New Mexico, US"
New Mexico,US,35.86631386,-106.3134985,124,0,0,124,"Los Alamos, New Mexico, US"
New Mexico,US,32.18179341,-107.7508826,1861,25,0,1836,"Luna, New Mexico, US"
New Mexico,US,35.5800772,-108.262245,6748,276,0,6472,"McKinley, New Mexico, US"
New Mexico,US,36.01095101,-104.9497716,34,0,0,34,"Mora, New Mexico, US"
New Mexico,US,32.61348406,-105.7417604,1325,23,0,1302,"Otero, New Mexico, US"
New Mexico,US,35.10403332,-103.5481727,218,3,0,215,"Quay, New Mexico, US"
New Mexico,US,36.51072137,-106.6931674,1221,22,0,1199,"Rio Arriba, New Mexico, US"
New Mexico,US,34.02097406,-103.4799493,955,13,0,942,"Roosevelt, New Mexico, US"
New Mexico,US,36.50838318,-108.320437,5632,226,0,5406,"San Juan, New Mexico, US"
New Mexico,US,35.48014807,-104.8163562,394,2,0,392,"San Miguel, New Mexico, US"
New Mexico,US,35.68862401,-106.8687803,4655,78,0,4577,"Sandoval, New Mexico, US"
New Mexico,US,35.50708973,-105.9774716,4698,31,0,4667,"Santa Fe, New Mexico, US"
New Mexico,US,33.13028233,-107.1925893,294,3,0,291,"Sierra, New Mexico, US"
New Mexico,US,34.00715494,-106.9298354,575,27,0,548,"Socorro, New Mexico, US"
New Mexico,US,36.58006022,-105.6310198,763,16,0,747,"Taos, New Mexico, US"
New Mexico,US,34.64048375,-105.8508949,282,2,0,280,"Torrance, New Mexico, US"
New Mexico,US,,,2573,0,0,2573,"Unassigned, New Mexico, US"
New Mexico,US,36.48126404,-103.4709624,112,4,0,108,"Union, New Mexico, US"
New Mexico,US,34.71669834,-106.8103733,2679,24,0,2655,"Valencia, New Mexico, US"
New York,US,42.60060306,-73.97723916,5426,148,0,5278,"Albany, New York, US"
New York,US,42.25748406,-78.02750466,930,52,0,878,"Allegany, New York, US"
New York,US,40.85209301,-73.86282755,62378,5027,0,57351,"Bronx, New York, US"
New York,US,42.15903158,-75.81326086,5143,138,0,5005,"Broome, New York, US"
New York,US,42.24778241,-78.67923096,997,26,0,971,"Cattaraugus, New York, US"
New York,US,42.91261714,-76.55731592,794,8,0,786,"Cayuga, New York, US"
New York,US,42.2276921,-79.36691763,1480,16,0,1464,"Chautauqua, New York, US"
New York,US,42.13891056,-76.7638805,2872,34,0,2838,"Chemung, New York, US"
New York,US,42.49430041,-75.60887553,605,10,0,595,"Chenango, New York, US"
New York,US,44.74530905,-73.67875352,443,5,0,438,"Clinton, New York, US"
New York,US,42.24819348,-73.63089095,988,56,0,932,"Columbia, New York, US"
New York,US,42.59509207,-76.07048931,957,2,0,955,"Cortland, New York, US"
New York,US,42.19837623,-74.96709306,336,9,0,327,"Delaware, New York, US"
New York,US,41.7648606,-73.74356679,6930,186,0,6744,"Dutchess, New York, US"
New York,US,42.76249024,-78.73063652,23071,779,0,22292,"Erie, New York, US"
New York,US,44.11630765,-73.77297842,275,14,0,261,"Essex, New York, US"
New York,US,44.59040891,-74.29926032,255,7,0,248,"Franklin, New York, US"
New York,US,43.11363907,-74.41798804,478,28,0,450,"Fulton, New York, US"
New York,US,43.0022601,-78.19135193,890,9,0,881,"Genesee, New York, US"
New York,US,42.275797,-74.12384884,661,18,0,643,"Greene, New York, US"
New York,US,43.66146647,-74.49721957,42,1,0,41,"Hamilton, New York, US"
New York,US,43.42034246,-74.96145307,631,12,0,619,"Herkimer, New York, US"
New York,US,44.04200959,-75.94653457,487,3,0,484,"Jefferson, New York, US"
New York,US,40.6361825,-73.94935552,86628,7495,0,79133,"Kings, New York, US"
New York,US,43.7844157,-75.44903992,337,9,0,328,"Lewis, New York, US"
New York,US,42.72596275,-77.77966158,655,9,0,646,"Livingston, New York, US"
New York,US,42.91653905,-75.67266639,878,18,0,860,"Madison, New York, US"
New York,US,43.14638895,-77.69322942,13817,313,0,13504,"Monroe, New York, US"
New York,US,42.90123494,-74.44011632,460,16,0,444,"Montgomery, New York, US"
New York,US,40.74066522,-73.58941873,58567,2248,0,56319,"Nassau, New York, US"
New York,US,40.7672726,-73.97152637,43747,3224,0,40523,"New York, New York, US"
New York,US,43.19898042,-78.74777412,3445,105,0,3340,"Niagara, New York, US"
New York,US,43.24375382,-75.43710392,4515,147,0,4368,"Oneida, New York, US"
New York,US,43.00491923,-76.19971155,10024,222,0,9802,"Onondaga, New York, US"
New York,US,42.85145728,-77.30874425,1202,37,0,1165,"Ontario, New York, US"
New York,US,41.40337468,-74.30240757,16405,517,0,15888,"Orange, New York, US"
New York,US,43.2516977,-78.2320066,598,56,0,542,"Orleans, New York, US"
New York,US,43.42778894,-76.14635194,1405,6,0,1399,"Oswego, New York, US"
New York,US,42.63492579,-75.03151402,587,8,0,579,"Otsego, New York, US"
New York,US,,,0,120,0,-120,"Out of NY, New York, US"
New York,US,41.42630093,-73.74965532,2615,64,0,2551,"Putnam, New York, US"
New York,US,40.71088124,-73.81684712,87818,7349,0,80469,"Queens, New York, US"
New York,US,42.71348136,-73.51089874,1625,51,0,1574,"Rensselaer, New York, US"
New York,US,40.58582155,-74.14808598,21951,1122,0,20829,"Richmond, New York, US"
New York,US,41.15027894,-74.02560498,21111,692,0,20419,"Rockland, New York, US"
New York,US,43.10904162,-73.86653895,2089,19,0,2070,"Saratoga, New York, US"
New York,US,42.81668777,-74.05278291,2283,56,0,2227,"Schenectady, New York, US"
New York,US,42.58831742,-74.4433903,183,2,0,181,"Schoharie, New York, US"
New York,US,42.39184015,-76.8773299,289,3,0,286,"Schuyler, New York, US"
New York,US,42.78081007,-76.82497064,269,5,0,264,"Seneca, New York, US"
New York,US,44.4976179,-75.06550039,743,9,0,734,"St. Lawrence, New York, US"
New York,US,42.2689144,-77.3829924,1678,87,0,1591,"Steuben, New York, US"
New York,US,40.88320119,-72.8012172,58562,2045,0,56517,"Suffolk, New York, US"
New York,US,41.71579493,-74.76394559,2137,48,0,2089,"Sullivan, New York, US"
New York,US,42.16852837,-76.30835812,1080,48,0,1032,"Tioga, New York, US"
New York,US,42.44945765,-76.47229843,1000,0,0,1000,"Tompkins, New York, US"
New York,US,41.89027881,-74.26252104,3180,98,0,3082,"Ulster, New York, US"
New York,US,,,0,24,0,-24,"Unassigned, New York, US"
New York,US,43.56173026,-73.8433699,569,35,0,534,"Warren, New York, US"
New York,US,43.31153794,-73.43043448,439,14,0,425,"Washington, New York, US"
New York,US,43.15494365,-77.02976528,1052,12,0,1040,"Wayne, New York, US"
New York,US,41.16278376,-73.75741653,48441,1510,0,46931,"Westchester, New York, US"
New York,US,42.70145109,-78.22199579,499,5,0,494,"Wyoming, New York, US"
New York,US,42.63505484,-77.10369919,247,7,0,240,"Yates, New York, US"
North Carolina,US,36.0434701,-79.39976137,6826,96,0,6730,"Alamance, North Carolina, US"
North Carolina,US,35.9223796,-81.17751948,1537,15,0,1522,"Alexander, North Carolina, US"
North Carolina,US,36.49360862,-81.12857041,378,1,0,377,"Alleghany, North Carolina, US"
North Carolina,US,34.97403241,-80.09953279,887,14,0,873,"Anson, North Carolina, US"
North Carolina,US,36.43296207,-81.49862729,742,3,0,739,"Ashe, North Carolina, US"
